?R?Start
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.16651    -  1 = 0.00000    -  2 = 0.00015    -  3 = 0.00172    -  4 = 0.92769    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.39733    -  1 = 0.03778    -  2 = 0.02404    -  3 = 0.64247    -  4 = 0.00338    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.02378    -  1 = 0.55676    -  2 = 0.48484    -  3 = 0.00110    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.02395    -  1 = 0.56141    -  2 = 0.48210    -  3 = 0.00111    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.39720    -  1 = 0.03782    -  2 = 0.02405    -  3 = 0.64009    -  4 = 0.00337    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.27943    -  1 = 0.00002    -  2 = 0.00065    -  3 = 0.03104    -  4 = 0.59559    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.44351    -  1 = 0.00882    -  2 = 0.01253    -  3 = 0.68171    -  4 = 0.01265    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.08255    -  1 = 0.79353    -  2 = 0.17765    -  3 = 0.01313    -  4 = 0.00002    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.00190    -  1 = 0.01312    -  2 = 0.97553    -  3 = 0.00001    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.44726    -  1 = 0.00405    -  2 = 0.00872    -  3 = 0.63660    -  4 = 0.02419    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.24390    -  1 = 0.00001    -  2 = 0.00042    -  3 = 0.01372    -  4 = 0.73534    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.25918    -  1 = 0.23969    -  2 = 0.05600    -  3 = 0.29286    -  4 = 0.00044    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.04027    -  1 = 0.76860    -  2 = 0.32711    -  3 = 0.00270    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.00263    -  1 = 0.01626    -  2 = 0.95289    -  3 = 0.00002    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.35659    -  1 = 0.07423    -  2 = 0.03227    -  3 = 0.55401    -  4 = 0.00172    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.18723    -  1 = 0.00000    -  2 = 0.00020    -  3 = 0.00316    -  4 = 0.89214    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-4.35064 -- winrate 0.00516
  output_wert -->  0 = 0.24427    -  1 = 0.00001    -  2 = 0.00042    -  3 = 0.01267    -  4 = 0.73634    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.14202    -  1 = 0.62222    -  2 = 0.11030    -  3 = 0.05369    -  4 = 0.00007    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.08347    -  1 = 0.79741    -  2 = 0.17732    -  3 = 0.01224    -  4 = 0.00002    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.44360    -  1 = 0.00841    -  2 = 0.01257    -  3 = 0.68535    -  4 = 0.01246    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.10120    -  1 = 0.00000    -  2 = 0.00004    -  3 = 0.00014    -  4 = 0.98596    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.38978    -  1 = 0.00029    -  2 = 0.00253    -  3 = 0.26435    -  4 = 0.15796    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.09784    -  1 = 0.76250    -  2 = 0.15494    -  3 = 0.01875    -  4 = 0.00003    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.00340    -  1 = 0.02140    -  2 = 0.92910    -  3 = 0.00004    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.44375    -  1 = 0.00843    -  2 = 0.01257    -  3 = 0.68565    -  4 = 0.01244    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.16691    -  1 = 0.00000    -  2 = 0.00014    -  3 = 0.00154    -  4 = 0.92816    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.39691    -  1 = 0.03639    -  2 = 0.02409    -  3 = 0.64506    -  4 = 0.00332    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.02412    -  1 = 0.55514    -  2 = 0.48454    -  3 = 0.00102    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.02430    -  1 = 0.55985    -  2 = 0.48179    -  3 = 0.00103    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.39678    -  1 = 0.03644    -  2 = 0.02410    -  3 = 0.64264    -  4 = 0.00331    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.27993    -  1 = 0.00002    -  2 = 0.00065    -  3 = 0.02909    -  4 = 0.59552    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.44288    -  1 = 0.00840    -  2 = 0.01256    -  3 = 0.68457    -  4 = 0.01248    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.08324    -  1 = 0.79641    -  2 = 0.17808    -  3 = 0.01214    -  4 = 0.00002    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.00191    -  1 = 0.01255    -  2 = 0.97601    -  3 = 0.00001    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.44665    -  1 = 0.00384    -  2 = 0.00874    -  3 = 0.63842    -  4 = 0.02391    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.24447    -  1 = 0.00001    -  2 = 0.00042    -  3 = 0.01268    -  4 = 0.73571    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.25922    -  1 = 0.23709    -  2 = 0.05617    -  3 = 0.28850    -  4 = 0.00042    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.04089    -  1 = 0.77002    -  2 = 0.32686    -  3 = 0.00249    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.00264    -  1 = 0.01551    -  2 = 0.95336    -  3 = 0.00002    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.35633    -  1 = 0.07208    -  2 = 0.03234    -  3 = 0.55488    -  4 = 0.00169    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.18771    -  1 = 0.00000    -  2 = 0.00020    -  3 = 0.00286    -  4 = 0.89267    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-4.34582 -- winrate 0.00482
  output_wert -->  0 = 0.24495    -  1 = 0.00001    -  2 = 0.00042    -  3 = 0.01176    -  4 = 0.73659    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.14244    -  1 = 0.62431    -  2 = 0.11069    -  3 = 0.05082    -  4 = 0.00006    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.08415    -  1 = 0.80012    -  2 = 0.17772    -  3 = 0.01136    -  4 = 0.00002    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.44298    -  1 = 0.00804    -  2 = 0.01260    -  3 = 0.68802    -  4 = 0.01232    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.10086    -  1 = 0.00000    -  2 = 0.00004    -  3 = 0.00012    -  4 = 0.98615    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.38984    -  1 = 0.00027    -  2 = 0.00254    -  3 = 0.25978    -  4 = 0.15708    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.09846    -  1 = 0.76537    -  2 = 0.15538    -  3 = 0.01747    -  4 = 0.00003    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.00341    -  1 = 0.02046    -  2 = 0.92959    -  3 = 0.00003    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.44314    -  1 = 0.00805    -  2 = 0.01260    -  3 = 0.68834    -  4 = 0.01231    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.16725    -  1 = 0.00000    -  2 = 0.00014    -  3 = 0.00139    -  4 = 0.92863    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.39645    -  1 = 0.03511    -  2 = 0.02413    -  3 = 0.64750    -  4 = 0.00328    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.02446    -  1 = 0.55370    -  2 = 0.48423    -  3 = 0.00094    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.02463    -  1 = 0.55848    -  2 = 0.48148    -  3 = 0.00095    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.39633    -  1 = 0.03516    -  2 = 0.02415    -  3 = 0.64504    -  4 = 0.00327    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.28060    -  1 = 0.00002    -  2 = 0.00065    -  3 = 0.02736    -  4 = 0.59536    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.44227    -  1 = 0.00802    -  2 = 0.01259    -  3 = 0.68723    -  4 = 0.01235    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.08392    -  1 = 0.79915    -  2 = 0.17848    -  3 = 0.01127    -  4 = 0.00002    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.00191    -  1 = 0.01204    -  2 = 0.97646    -  3 = 0.00001    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.44608    -  1 = 0.00366    -  2 = 0.00876    -  3 = 0.64010    -  4 = 0.02367    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.24515    -  1 = 0.00001    -  2 = 0.00042    -  3 = 0.01177    -  4 = 0.73597    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.25923    -  1 = 0.23459    -  2 = 0.05632    -  3 = 0.28433    -  4 = 0.00041    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.04149    -  1 = 0.77142    -  2 = 0.32661    -  3 = 0.00231    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.00265    -  1 = 0.01485    -  2 = 0.95381    -  3 = 0.00002    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.35602    -  1 = 0.07007    -  2 = 0.03240    -  3 = 0.55570    -  4 = 0.00166    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.18820    -  1 = 0.00000    -  2 = 0.00020    -  3 = 0.00260    -  4 = 0.89317    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-4.34130 -- winrate 0.00452
  output_wert -->  0 = 0.24577    -  1 = 0.00001    -  2 = 0.00042    -  3 = 0.01095    -  4 = 0.73672    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.14278    -  1 = 0.62634    -  2 = 0.11109    -  3 = 0.04824    -  4 = 0.00006    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.08477    -  1 = 0.80268    -  2 = 0.17816    -  3 = 0.01059    -  4 = 0.00002    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.44240    -  1 = 0.00769    -  2 = 0.01262    -  3 = 0.69057    -  4 = 0.01220    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.10022    -  1 = 0.00000    -  2 = 0.00004    -  3 = 0.00011    -  4 = 0.98636    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.39011    -  1 = 0.00026    -  2 = 0.00255    -  3 = 0.25535    -  4 = 0.15631    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.09901    -  1 = 0.76810    -  2 = 0.15585    -  3 = 0.01635    -  4 = 0.00003    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.00341    -  1 = 0.01956    -  2 = 0.93008    -  3 = 0.00003    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.44255    -  1 = 0.00771    -  2 = 0.01263    -  3 = 0.69090    -  4 = 0.01219    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.16753    -  1 = 0.00000    -  2 = 0.00015    -  3 = 0.00125    -  4 = 0.92903    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.39594    -  1 = 0.03392    -  2 = 0.02417    -  3 = 0.64992    -  4 = 0.00324    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.02476    -  1 = 0.55218    -  2 = 0.48397    -  3 = 0.00088    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.02493    -  1 = 0.55702    -  2 = 0.48121    -  3 = 0.00089    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.39582    -  1 = 0.03397    -  2 = 0.02418    -  3 = 0.64743    -  4 = 0.00323    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.28146    -  1 = 0.00002    -  2 = 0.00065    -  3 = 0.02579    -  4 = 0.59510    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.44169    -  1 = 0.00768    -  2 = 0.01261    -  3 = 0.68978    -  4 = 0.01223    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.08453    -  1 = 0.80174    -  2 = 0.17891    -  3 = 0.01050    -  4 = 0.00002    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.00192    -  1 = 0.01156    -  2 = 0.97690    -  3 = 0.00001    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.44561    -  1 = 0.00349    -  2 = 0.00878    -  3 = 0.64166    -  4 = 0.02346    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.24598    -  1 = 0.00001    -  2 = 0.00042    -  3 = 0.01096    -  4 = 0.73610    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.25912    -  1 = 0.23222    -  2 = 0.05647    -  3 = 0.28049    -  4 = 0.00040    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.04205    -  1 = 0.77267    -  2 = 0.32642    -  3 = 0.00215    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.00265    -  1 = 0.01421    -  2 = 0.95427    -  3 = 0.00002    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.35563    -  1 = 0.06819    -  2 = 0.03246    -  3 = 0.55662    -  4 = 0.00163    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.18869    -  1 = 0.00000    -  2 = 0.00020    -  3 = 0.00237    -  4 = 0.89358    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-4.33699 -- winrate 0.00431
  output_wert -->  0 = 0.24669    -  1 = 0.00001    -  2 = 0.00042    -  3 = 0.01026    -  4 = 0.73686    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.14310    -  1 = 0.62833    -  2 = 0.11146    -  3 = 0.04577    -  4 = 0.00006    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.08536    -  1 = 0.80515    -  2 = 0.17856    -  3 = 0.00987    -  4 = 0.00002    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.44182    -  1 = 0.00738    -  2 = 0.01264    -  3 = 0.69292    -  4 = 0.01212    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.09928    -  1 = 0.00000    -  2 = 0.00004    -  3 = 0.00010    -  4 = 0.98659    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.39056    -  1 = 0.00025    -  2 = 0.00256    -  3 = 0.25135    -  4 = 0.15576    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.09954    -  1 = 0.77073    -  2 = 0.15629    -  3 = 0.01529    -  4 = 0.00002    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.00341    -  1 = 0.01871    -  2 = 0.93057    -  3 = 0.00003    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.44198    -  1 = 0.00739    -  2 = 0.01264    -  3 = 0.69326    -  4 = 0.01210    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.16771    -  1 = 0.00000    -  2 = 0.00015    -  3 = 0.00114    -  4 = 0.92945    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.39538    -  1 = 0.03282    -  2 = 0.02419    -  3 = 0.65210    -  4 = 0.00321    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.02504    -  1 = 0.55081    -  2 = 0.48367    -  3 = 0.00082    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.02523    -  1 = 0.55570    -  2 = 0.48091    -  3 = 0.00083    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.39527    -  1 = 0.03287    -  2 = 0.02421    -  3 = 0.64957    -  4 = 0.00320    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.28248    -  1 = 0.00002    -  2 = 0.00065    -  3 = 0.02445    -  4 = 0.59493    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.44112    -  1 = 0.00737    -  2 = 0.01263    -  3 = 0.69212    -  4 = 0.01214    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

